genus	statistic	p.value	parameter	method	Schloss	Young	Jackson	Charles River	Taconic	Envigo	p.value.adj
Turicibacter	16.890769270671214	0.004711683190691981	5	Kruskal-Wallis rank sum test	0.0012349247221419375	0.0012185028508368584	0.010966525657531727	0	7.356998344675372e-5	3.0654159769480714e-5	0.027841764308634432
Clostridium XVIII	15.894973571864211	0.007150414651913933	5	Kruskal-Wallis rank sum test	0	0	2.299061982711054e-4	0.025712709214640427	0.001361044693764944	6.130831953896143e-5	0.03873141269786714
Lachnospiraceae Unclassified	15.390984967023973	0.008816054342442647	5	Kruskal-Wallis rank sum test	0.0011560997398775586	6.667279749862056e-4	0.0010805591318741954	0.011513702409416958	0.0680522346882472	0.023818282140886517	0.04408027171221324
Bifidobacterium	14.448747461069752	0.012996670768785131	5	Kruskal-Wallis rank sum test	1.57649964528758e-4	0	0	0	0	0	0.06034168571221669
Acetatifactor	14.121308423215197	0.014856936091612118	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	5.14989884127276e-4	1.4713996689350744e-4	0	0.060714198119817
Bacteroidetes Unclassified	13.957894736842242	0.015879097969798292	5	Kruskal-Wallis rank sum test	0	0	0	1.4713996689350744e-4	0	0	0.060714198119817
Proteobacteria Unclassified	13.957894736842242	0.015879097969798292	5	Kruskal-Wallis rank sum test	0	0	0	7.724848261909141e-4	0	0	0.060714198119817
Erysipelotrichaceae Unclassified	12.643219600340139	0.026961738776840254	5	Kruskal-Wallis rank sum test	3.4157492314564226e-4	4.598123965422108e-4	9.196247930844215e-5	0.0012874747103181902	2.57494942063638e-4	6.130831953896143e-5	0.0922375273944535
Firmicutes Unclassified	12.739385847797065	0.025947331743132872	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	4.5981239654221075e-5	0	2.2070995034026116e-4	0.002538164428913003	0	0.0922375273944535
Anaeroplasma	11.00952380952378	0.051191481032725174	5	Kruskal-Wallis rank sum test	7.882498226437898e-5	0	0	0	0.0022438844951259886	0	0.151247557596688
Clostridiales Unclassified	11.03537656742825	0.05068306444307012	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	4.5981239654221075e-5	2.2990619827110538e-5	3.678499172337686e-5	0.0030899393047636565	9.196247930844214e-4	0.151247557596688
Escherichia/Shigella	11.044140625000022	0.050511794779166425	5	Kruskal-Wallis rank sum test	0	4.5981239654221075e-5	6.897185948133162e-5	1.4713996689350744e-4	0	0	0.151247557596688
Ruminococcaceae Unclassified	10.859432234432234	0.05423936915884068	5	Kruskal-Wallis rank sum test	2.8902493496938965e-4	7.127092146404267e-4	0.003632517932683465	0.0035681441971675554	0.012985102078352032	0.0015327079884740358	0.15328517370976713
Porphyromonadaceae Unclassified	10.204361079109049	0.06964756878715815	5	Kruskal-Wallis rank sum test	0.0027588743792532648	5.51774875850653e-4	9.196247930844215e-5	2.942799337870149e-4	4.7820489240389924e-4	2.758874379253265e-4	0.18862883213188666
Romboutsia	9.906338862559215	0.07793301053319424	5	Kruskal-Wallis rank sum test	0	0	4.5981239654221075e-5	6.253448592974067e-4	0	0	0.20262582738630502
Clostridium IV	9.485632350106034	0.09119260052514024	5	Kruskal-Wallis rank sum test	0.0017866995979925904	0.0073569983446753725	6.667279749862056e-4	0.002648519404083134	0.009233032922567592	0.0010422414321623445	0.22798150131285058
Coriobacteriaceae Unclassified	9.236450430757374	0.09999655381122306	5	Kruskal-Wallis rank sum test	7.882498226437898e-5	1.839249586168843e-4	0	0	0	0	0.24073244436035182
Clostridium XlVa	8.431564473416138	0.1340005855697362	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	2.2990619827110538e-5	4.5981239654221075e-5	5.517748758506528e-4	2.942799337870149e-4	0	0.3110727879297448
Alishewanella	7.834834834834862	0.16557618989530365	5	Kruskal-Wallis rank sum test	0	0	2.2990619827110538e-5	0	0	9.196247930844215e-5	0.35848521635943054
Clostridium sensu stricto	7.743165665665665	0.17096987241757458	5	Kruskal-Wallis rank sum test	0	0	1.1495309913555268e-4	3.678499172337686e-5	0	3.0654159769480714e-5	0.35848521635943054
Unclassified	7.920768063047072	0.16065665310789828	5	Kruskal-Wallis rank sum test	0.012638272156388764	1.3794371896266324e-4	0	0	0.0030899393047636565	0	0.35848521635943054
Blautia	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.38340987375361213
Clostridium XlVb	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0.38340987375361213
Dorea	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	4.782048924038992e-4	0	0.38340987375361213
Enhydrobacter	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.38340987375361213
Paracoccus	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.38340987375361213
Paraprevotella	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.38340987375361213
Planomicrobium	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.38340987375361213
Rhodospirillaceae Unclassified	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	3.678499172337686e-5	0	0	0.38340987375361213
Ruminococcus	6.799999999999883	0.23594453769453053	5	Kruskal-Wallis rank sum test	0	0	0	0	7.356998344675372e-5	0	0.38340987375361213
Akkermansia	6.614681937103955	0.25090959182194067	5	Kruskal-Wallis rank sum test	2.627499408812633e-4	1.6093433878977377e-4	9.196247930844215e-5	2.2070995034026116e-4	0.003494574213720802	4.2915823677273007e-4	0.39778349922990597
Prevotella	5.8368482938056605	0.3224194302064636	5	Kruskal-Wallis rank sum test	0	6.897185948133162e-5	2.2990619827110538e-5	0	0	1.2261663907792289e-4	0.49898245151000314
Acidaminococcus	5.499999999999927	0.35794588085096646	5	Kruskal-Wallis rank sum test	0	0	0	0	0	3.0654159769480714e-5	0.5287836876207459
Corynebacterium	5.499999999999927	0.35794588085096646	5	Kruskal-Wallis rank sum test	0	0	0	0	0	3.0654159769480714e-5	0.5287836876207459
Chitinophagaceae Unclassified	5.289189189189051	0.38161579731490564	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	3.0654159769480714e-5	0.5392397135971493
Geobacillus	5.289189189189051	0.38161579731490564	5	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	3.0654159769480714e-5	0.5392397135971493
Butyricicoccus	4.872180451127801	0.4316779472909103	5	Kruskal-Wallis rank sum test	5.254998817625266e-5	0	0	3.678499172337686e-4	0	0	0.584563886956441
Oscillibacter	4.872180451127801	0.4316779472909103	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0	7.356998344675372e-5	0	0.584563886956441
Bacilli Unclassified	4.454729729729669	0.4859631981187332	5	Kruskal-Wallis rank sum test	0	0	2.2990619827110538e-5	0	3.678499172337686e-5	0	0.5959926014663709
Bradyrhizobium	4.571428571428558	0.4703837930034241	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0	0	0	0.5959926014663709
Enterorhabdus	4.571428571428558	0.4703837930034241	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0	0	0	0.5959926014663709
Olsenella	4.571428571428558	0.4703837930034241	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0	0	0	0.5959926014663709
Veillonellaceae Unclassified	4.454729729729669	0.4859631981187332	5	Kruskal-Wallis rank sum test	0	0	2.2990619827110538e-5	3.678499172337686e-5	0	0	0.5959926014663709
Pseudoflavonifractor	4.378947368421152	0.49624134001680625	5	Kruskal-Wallis rank sum test	0	0	4.5981239654221075e-5	0	3.678499172337686e-5	0	0.5973275389091186
Fusobacterium	4.14478764478756	0.5287641400614428	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	0	0	0	0	3.0654159769480714e-5	0.6249030746180688
Eisenbergiella	3.875000000000078	0.5675497613896745	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	0	0	0	0.62526668627676
Enterococcaceae Unclassified	3.875000000000078	0.5675497613896745	5	Kruskal-Wallis rank sum test	0	0	2.2990619827110538e-5	0	0	0	0.62526668627676
Faecalibacterium	3.875000000000078	0.5675497613896745	5	Kruskal-Wallis rank sum test	0	0	2.2990619827110538e-5	0	0	0	0.62526668627676
Prevotellaceae Unclassified	3.875000000000078	0.5675497613896745	5	Kruskal-Wallis rank sum test	0	0	2.2990619827110538e-5	0	0	0	0.62526668627676
Phenylobacterium	3.7456140350877596	0.5865907899023763	5	Kruskal-Wallis rank sum test	0	0	4.5981239654221075e-5	0	0	3.0654159769480714e-5	0.6354733557275744
Bacteroidales Unclassified	3.6609609609609852	0.5991841322921965	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	0	2.207099503402612e-4	3.0654159769480714e-5	0.6384748950654553
Pseudomonadaceae Unclassified	3.316218487394967	0.6513595697565872	5	Kruskal-Wallis rank sum test	5.254998817625266e-5	2.2990619827110538e-5	2.2990619827110538e-5	0	3.678499172337686e-5	0	0.6828769682931962
Staphylococcus	2.9527027027027426	0.7072776920511386	5	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	2.2990619827110538e-5	0	0	0	0.7297309521162542
Lactobacillales Unclassified	2.8499117768919966	0.723111642857934	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	1.149530991355527e-4	2.2990619827110538e-5	0	0	6.130831953896143e-5	0.7344102622775892
Alistipes	1.848105618269101	0.8697378981765626	5	Kruskal-Wallis rank sum test	2.627499408812633e-5	4.5981239654221075e-5	4.5981239654221075e-5	7.356998344675372e-5	1.4713996689350744e-4	0	0.8697378981765626
Acetitomaculum	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Acinetobacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Actinomycetales Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Adhaeribacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Alphaproteobacteria Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Anaerococcus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Anaerofustis	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Anaerostipes	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Anaerotruncus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Anaerovorax	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Aquabacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Asaccharobacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Bacillales Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Bacillus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Barnesiella	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Bilophila	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Brachybacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Brevibacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Brevundimonas	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Burkholderia	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Butyricimonas	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Candidatus Saccharibacteria Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Catabacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Chryseobacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Cloacibacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Clostridia Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Cytophagales Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Dactylosporangium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Deltaproteobacteria Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Desulfovibrio	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Desulfovibrionaceae Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Desulfovibrionales Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Dietzia	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Diplorickettsia	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Facklamia	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Gammaproteobacteria Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Geodermatophilus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Gordonibacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Gp2 Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Gp6 Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Hungatella	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Hydrogenoanaerobacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Jeotgalicoccus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Kytococcus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Labilithrix	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Lactobacillaceae Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Listeria	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Megasphaera	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Micrococcaceae Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Micrococcus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Micromonosporaceae Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Mucilaginibacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Neorhizobium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Nocardiopsis	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Odoribacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Oxalobacteraceae Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Pectinatus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Pediococcus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Pedobacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Peptostreptococcaceae Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Phascolarctobacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Phyllobacteriaceae Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Pseudomonas	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Ralstonia	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Rhodococcus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Roseburia	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Roseomonas	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Saccharibacillus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Sphingomonadales Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Sphingomonas	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Staphylococcaceae Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Stenotrophomonas	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Streptococcus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Subdoligranulum	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Terrisporobacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Veillonella	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Weissella	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
