family	statistic	p.value	parameter	method	-1	0	1	2	3	4	5	6	7	8	9	p.value.adj
Nocardiaceae	10.8000000000004	0.3733107712821098	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	3.678499172337686e-5	0	0	0.5599661569231648
Paenibacillaceae 1	10.8000000000004	0.3733107712821098	10	Kruskal-Wallis rank sum test	0	0	0	0	3.678499172337686e-5	0	0	0	0	0	0	0.5599661569231648
Rhizobiaceae	10.8000000000004	0.3733107712821098	10	Kruskal-Wallis rank sum test	3.678499172337686e-5	0	0	0	0	0	0	0	0	0	0	0.5599661569231648
Streptococcaceae	10.8000000000004	0.3733107712821098	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	3.678499172337686e-5	0	0	0.5599661569231648
Prevotellaceae	9.229761904761892	0.5104461356754492	10	Kruskal-Wallis rank sum test	7.356998344675372e-5	4.5981239654221075e-5	0	0	0	0	0	0	0	0	3.0654159769480714e-5	0.7109785461193756
Rikenellaceae	9.256438095238115	0.5079520062349012	10	Kruskal-Wallis rank sum test	0	4.5981239654221075e-5	7.356998344675372e-5	1.839249586168843e-4	0	3.0654159769480714e-5	0	5.254998817625266e-5	3.678499172337686e-5	4.5981239654221075e-5	3.0654159769480714e-5	0.7109785461193756
Sutterellaceae	8.864356180343009	0.5450233430501724	10	Kruskal-Wallis rank sum test	0.027110538900128746	0.0170130586720618	0.043443075225308075	0.014346146772116977	0.022144565017472872	0.012966709582490344	0.018996820725715336	0.016553246275519587	0.018061430936178038	0.01922015817546441	0.02357304886273067	0.7329624268605767
Bacteroidales unclassified	7.8723475355053925	0.6413043295623648	10	Kruskal-Wallis rank sum test	3.678499172337686e-5	0	0	0	3.678499172337686e-5	0	0	5.254998817625266e-5	0	0	0	0.7626836738957918
Burkholderiales unclassified	7.428571428571325	0.6844597073423773	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	2.627499408812633e-5	0	0	0	0.7626836738957918
Caulobacteraceae	7.644827586206691	0.663484813861158	10	Kruskal-Wallis rank sum test	3.678499172337686e-5	4.5981239654221075e-5	0	0	0	0	0	0	0	0	0	0.7626836738957918
Lactobacillales unclassified	7.720614035087925	0.6561057389941376	10	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	3.678499172337686e-5	0	0	0	0	0	0	0	0	0.7626836738957918
Listeriaceae	7.428571428571325	0.6844597073423773	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	2.627499408812633e-5	0	0	0	0	0.7626836738957918
Veillonellaceae	7.720614035087925	0.6561057389941376	10	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	0	0	0	0	0	3.678499172337686e-5	0	0	0.7626836738957918
Alteromonadaceae	6.720029239766041	0.7515850754504879	10	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	0	0	0	0	0	0	0	3.0654159769480714e-5	0.8034360991283258
Bacilli unclassified	6.374999999999881	0.7828351735096507	10	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0.8034360991283258
Staphylococcaceae	6.374999999999881	0.7828351735096507	10	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	0	0	0	0	0	0	0	0	0	0.8034360991283258
Pseudomonadaceae	5.65154761904768	0.8436400560184677	10	Kruskal-Wallis rank sum test	0	2.2990619827110538e-5	3.678499172337686e-5	0	0	3.0654159769480714e-5	2.627499408812633e-5	0	0	0	0	0.8436400560184677
Acetobacteraceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Acidaminococcaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Actinomycetales unclassified	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Aerococcaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Alphaproteobacteria unclassified	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Bacillales unclassified	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Bacteroidetes unclassified	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Betaproteobacteria unclassified	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Bifidobacteriaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Bradyrhizobiaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Brevibacteriaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Burkholderiaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Burkholderiales incertae sedis	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Candidatus Saccharibacteria unclassified	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Catabacteriaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Chitinophagaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Clostridiales Incertae Sedis XI	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Clostridiales Incertae Sedis XIII	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Corynebacteriaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Coxiellaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Cytophagaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Cytophagales unclassified	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Deltaproteobacteria unclassified	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Dermabacteraceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Dermacoccaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Desulfovibrionaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Desulfovibrionales unclassified	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Dietziaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Eubacteriaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Flavobacteriaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Gammaproteobacteria unclassified	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Geodermatophilaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Gp6 unclassified	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Labilitrichaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Leuconostocaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Micrococcaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Micromonosporaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Nocardiopsaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Oxalobacteraceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Phyllobacteriaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Planococcaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Proteobacteria unclassified	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Rhodobacteraceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Rhodospirillaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Sphingobacteriaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Sphingomonadaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Sphingomonadales unclassified	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
Xanthomonadaceae	NaN	NaN	10	Kruskal-Wallis rank sum test	0	0	0	0	0	0	0	0	0	0	0	NaN
