genus	statistic	p.value	parameter	method	Schloss	Young	Jackson	Charles River	Taconic	Envigo	p.value.adj
Bacteroides	25.545909859822974	1.0927473953426899e-4	5	Kruskal-Wallis rank sum test	0.16661302188707008	0.1518402713914945	0.3339157623689535	0.281405186683833	4.7294989358627395e-4	0.015239496571113271	5.932057289003174e-4
Roseburia	25.32494469026549	1.2057811416444984e-4	5	Kruskal-Wallis rank sum test	0	0	0	5.747654956777635e-4	0	0	6.109291117665459e-4
Porphyromonadaceae Unclassified	24.06473053300445	2.1098174633973484e-4	5	Kruskal-Wallis rank sum test	0.28545153577340443	0.1910775958964298	2.4523327815584577e-4	0.13290877322052602	2.627499408812633e-4	0.17633148532541582	0.0010021632951137404
Blautia	23.20741930149192	3.080947831044191e-4	5	Kruskal-Wallis rank sum test	0	0	2.4523327815584577e-4	2.2990619827110538e-5	0.0017341496098163378	0.013557896949473187	0.001300844639774214
Enterococcus	23.244737455747984	3.030690587268329e-4	5	Kruskal-Wallis rank sum test	0	0	0	0	2.627499408812633e-4	0.002154549515226359	0.001300844639774214
Turicibacter	22.044200873275578	5.135642743360058e-4	5	Kruskal-Wallis rank sum test	0.04448684936545889	0.02799746592279239	0.04616516461283796	0.002781864999080375	0.026380094064478835	5.254998817625266e-5	0.001990459829080169
Unclassified	21.999097397211283	5.238052181789919e-4	5	Kruskal-Wallis rank sum test	0.010299797682545521	0.0019414301187337787	5.824290356201337e-4	0.006322420452455398	0.011876297327833102	8.145248167319162e-4	0.001990459829080169
Butyricimonas	21.294339622641523	7.126168398893393e-4	5	Kruskal-Wallis rank sum test	0	0	0	0.01282876586352768	5.254998817625266e-5	0	0.0025789942776947516
Asaccharobacter	20.258777641441288	0.0011174076462169128	5	Kruskal-Wallis rank sum test	0	2.0436106512987143e-5	3.065415976948072e-4	1.3794371896266324e-4	5.254998817625266e-5	1.0509997635250532e-4	0.0038601355051129716
Bilophila	19.800000000000043	0.0013624492925181316	5	Kruskal-Wallis rank sum test	0	0	0	0.004874011403347435	0	0	0.004502006357886001
Proteus	19.36157298458134	0.0016456714817036763	5	Kruskal-Wallis rank sum test	1.3794371896266324e-4	0	9.196247930844215e-5	0	0.004860873906303372	0	0.005211293025394975
Oscillibacter	19.244022765136286	0.0017309691052812934	5	Kruskal-Wallis rank sum test	0.01149530991355527	0.005742545930149388	0.013150634541107228	0.00685120470847894	0.004046349089571455	9.984497753488006e-4	0.005262146080055132
Clostridium sensu stricto	17.55533743298644	0.0035585586930421795	5	Kruskal-Wallis rank sum test	0	0	0.0015940163080129975	1.6093433878977377e-4	0	2.627499408812633e-5	0.010401940795046371
Clostridium XlVa	17.133653369011498	0.00425317215034575	5	Kruskal-Wallis rank sum test	0.007012139047268714	0.007254817812110436	0.013518484458340996	0.0012874747103181902	0.004729498935862739	0.003809874142778318	0.011971891978751
Romboutsia	16.291403286978564	0.006059525315173598	5	Kruskal-Wallis rank sum test	0	0	0	0.0017013058672061799	2.627499408812633e-5	0	0.016447282998328337
Butyricicoccus	15.92570186972168	0.007059431037604654	5	Kruskal-Wallis rank sum test	0.0011265403715284164	0.002268407822941573	3.065415976948072e-4	0.0018392495861688431	1.3137497044063165e-4	4.203999054100213e-4	0.018231212401821958
Olsenella	15.879543486968762	0.007196531211245511	5	Kruskal-Wallis rank sum test	3.2186867757954754e-4	8.174442605194857e-5	2.758874379253265e-4	0	0	0	0.018231212401821958
Anaerostipes	15.329960692531632	0.009041698710532405	5	Kruskal-Wallis rank sum test	0	2.0436106512987143e-5	0	0	9.984497753488006e-4	2.627499408812633e-5	0.02216674522582138
Lachnospiraceae Unclassified	15.054278812974474	0.010132913334509091	5	Kruskal-Wallis rank sum test	0.30690178407209856	0.20728342836122862	0.2540616761694562	0.2543912083869781	0.34225807299193356	0.13027142068893036	0.02406566916945909
Clostridia Unclassified	14.626071573254205	0.012085469473992133	5	Kruskal-Wallis rank sum test	0.0019542026853043956	0.0011648580712402673	0.002299061982711054	0.0017013058672061799	0.001208649728053811	3.678499172337686e-4	0.027833202424951582
Rhodospirillaceae Unclassified	14.515234237407496	0.01264748693194009	5	Kruskal-Wallis rank sum test	0	0	0	0.0015633621482435166	0	0	0.028270853141983732
Eisenbergiella	13.3586036429685	0.02024028377320843	5	Kruskal-Wallis rank sum test	0	0.0010218053256493573	0.0030041076574091104	8.506529336030899e-4	0.0011823747339656848	0	0.04395033047896687
Anaeroplasma	12.666703681083776	0.026710570387986576	5	Kruskal-Wallis rank sum test	0.0017472871068604009	0.001798377373142869	0.0014713996689350744	0	8.670748049081689e-4	0.005360098793977771	0.056388981930193885
Bacteroidetes Unclassified	12.518059299191352	0.028338937939119645	5	Kruskal-Wallis rank sum test	0	0	0	0.012690822144565017	2.627499408812633e-5	0.0093801728894611	0.05820971036143494
Ruminococcaceae Unclassified	11.786574187368089	0.03783217270273365	5	Kruskal-Wallis rank sum test	0.03712985102078352	0.02934624895264954	0.01532707988474036	0.02565753172705536	0.029060143461467722	0.016737171234136473	0.0756643454054673
Acetatifactor	11.39856499144332	0.04402586417897504	5	Kruskal-Wallis rank sum test	0.010529703880816626	0.008297059244272782	0.014867267488198149	0.007242045245539819	0.004125174071835834	0.006673848498384088	0.08579399173338725
Coriobacteriaceae Unclassified	10.581554460864812	0.060337575733776794	5	Kruskal-Wallis rank sum test	5.97756115504874e-4	5.51774875850653e-4	6.130831953896143e-5	2.98878057752437e-4	3.15299929057516e-4	4.992248876744003e-4	0.11464139389417591
Clostridiales Unclassified	9.916709305123929	0.0776299447816401	5	Kruskal-Wallis rank sum test	0.0255195880080927	0.008235750924733819	0.015572313162896206	0.024967813132242046	0.009196247930844215	0.014713996689350745	0.14389940983913777
Lactobacillus	9.644443659946118	0.08595991131897907	5	Kruskal-Wallis rank sum test	0.047590583042118814	0.05493225430690945	0.018944270737539085	0.04998160750413831	0.032002942799337866	0.04027956593709767	0.15554650619624782
Anaerovorax	9.465116279069784	0.09188959115697959	5	Kruskal-Wallis rank sum test	0	0	0	4.5981239654221075e-5	0	0	0.15900652102041868
Oxalobacteraceae Unclassified	9.460227272727295	0.09205640690655818	5	Kruskal-Wallis rank sum test	0	0	0	9.196247930844215e-5	0	0	0.15900652102041868
Firmicutes Unclassified	9.348570904709522	0.09594284629054216	5	Kruskal-Wallis rank sum test	0.004069339709398565	0.0026566938466883287	0.0011035497517013057	0.0061614861136656245	0.002233374497490738	0.004387924012717097	0.1620368070684712
Enterorhabdus	8.288971140961547	0.14101254090846782	5	Kruskal-Wallis rank sum test	0.001494390288762185	8.174442605194858e-4	2.1457911838636504e-4	6.667279749862057e-4	8.407998108200425e-4	0.0012874747103181902	0.23297724150094684
Streptococcus	8.025332225913683	0.15484503387468707	5	Kruskal-Wallis rank sum test	2.2990619827110538e-5	0	0	0	0	1.0509997635250532e-4	0.2503877143505578
Pseudoflavonifractor	7.65466569028745	0.1763227537991287	5	Kruskal-Wallis rank sum test	0.0011955122310097481	7.356998344675372e-4	8.889706333149408e-4	0.0017013058672061799	0.0029165243437820226	8.407998108200425e-4	0.2791776935152871
Alishewanella	6.499999999999853	0.2605584559107586	5	Kruskal-Wallis rank sum test	0	0	3.0654159769480714e-5	0	0	0	0.3960488529843531
Bacillus	6.499999999999853	0.2605584559107586	5	Kruskal-Wallis rank sum test	0	0	3.0654159769480714e-5	0	0	0	0.3960488529843531
Clostridium IV	6.393087041036016	0.2698260651471757	5	Kruskal-Wallis rank sum test	0.0017242964870332904	8.991886865714343e-4	0.0010422414321623445	9.885966525657532e-4	0.0011823747339656848	7.356998344675372e-4	0.40209374414088933
Ruminococcus	6.3059558926815	0.27757598338533934	5	Kruskal-Wallis rank sum test	0	8.174442605194857e-5	0	0.0034485929740665808	0.007488373315116005	0	0.4056879757170344
Prevotella	6.1581196581196975	0.2911358783794344	5	Kruskal-Wallis rank sum test	2.2990619827110538e-5	2.0436106512987143e-5	3.0654159769480714e-5	6.897185948133162e-5	0	0	0.4174778633365474
Anaerofustis	5.428571428571373	0.36584186674890407	5	Kruskal-Wallis rank sum test	0	0	0	0	5.254998817625266e-5	0	0.43443721676432356
Anaerotruncus	5.428571428571373	0.36584186674890407	5	Kruskal-Wallis rank sum test	0	0	0	0	2.627499408812633e-5	0	0.43443721676432356
Barnesiella	5.428571428571373	0.36584186674890407	5	Kruskal-Wallis rank sum test	0	0	0	0	0	2.627499408812633e-5	0.43443721676432356
Clostridium XlVb	5.779158622908608	0.3283042895461167	5	Kruskal-Wallis rank sum test	0.002046165164612838	0.0011239858582142931	0.002391024462019496	0.0036555085525105755	0.0013400246984944428	0.001681599621640085	0.43443721676432356
Desulfovibrionales Unclassified	5.428571428571373	0.36584186674890407	5	Kruskal-Wallis rank sum test	0	0	0	0	0	5.254998817625266e-5	0.43443721676432356
Enterococcaceae Unclassified	5.428571428571373	0.36584186674890407	5	Kruskal-Wallis rank sum test	0	0	0	0	0	1.0509997635250532e-4	0.43443721676432356
Hungatella	5.428571428571373	0.36584186674890407	5	Kruskal-Wallis rank sum test	0	0	0	0	2.627499408812633e-5	0	0.43443721676432356
Lactobacillaceae Unclassified	5.428571428571373	0.36584186674890407	5	Kruskal-Wallis rank sum test	0	0	0	0	0	2.627499408812633e-5	0.43443721676432356
Peptostreptococcaceae Unclassified	5.428571428571373	0.36584186674890407	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0.001366299692582569	0.43443721676432356
Pseudomonadaceae Unclassified	5.428571428571373	0.36584186674890407	5	Kruskal-Wallis rank sum test	0	0	0	0	0	2.627499408812633e-5	0.43443721676432356
Ralstonia	5.428571428571373	0.36584186674890407	5	Kruskal-Wallis rank sum test	0	0	0	0	0	2.627499408812633e-5	0.43443721676432356
Acetitomaculum	4.624999999999795	0.4633350092535841	5	Kruskal-Wallis rank sum test	0	0	0	4.5981239654221075e-5	0	0	0.5178450103422411
Faecalibacterium	4.624999999999795	0.4633350092535841	5	Kruskal-Wallis rank sum test	0	0	0	2.2990619827110538e-5	0	0	0.5178450103422411
Phyllobacteriaceae Unclassified	4.624999999999795	0.4633350092535841	5	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0	0	0	0.5178450103422411
Proteobacteria Unclassified	4.624999999999795	0.4633350092535841	5	Kruskal-Wallis rank sum test	0	0	0	6.897185948133162e-5	0	0	0.5178450103422411
Erysipelotrichaceae Unclassified	4.335231123653487	0.5022267587885852	5	Kruskal-Wallis rank sum test	0.0017702777266875116	0.004250710154701326	2.452332781558457e-4	8.046716939488688e-4	4.7294989358627395e-4	6.568748522031583e-4	0.5531772995352533
Phenylobacterium	4.139610389610506	0.5294957299642682	5	Kruskal-Wallis rank sum test	4.5981239654221075e-5	0	0	0	0	7.8824982264379e-5	0.5696899491753505
Staphylococcus	4.12043189368785	0.5322103472559196	5	Kruskal-Wallis rank sum test	0	0	0	2.2990619827110538e-5	2.627499408812633e-5	0	0.5696899491753505
Corynebacterium	4.000000000000211	0.5494159513527498	5	Kruskal-Wallis rank sum test	0	2.0436106512987143e-5	0	0	0	0	0.5719946890795751
Weissella	4.000000000000211	0.5494159513527498	5	Kruskal-Wallis rank sum test	0	2.0436106512987143e-5	0	0	0	0	0.5719946890795751
Veillonellaceae Unclassified	3.908928571428636	0.5626012273871132	5	Kruskal-Wallis rank sum test	0	2.0436106512987143e-5	0	2.2990619827110538e-5	5.254998817625266e-5	2.627499408812633e-5	0.5778066659651432
Bacteroidales Unclassified	3.834054834054794	0.5735469191223324	5	Kruskal-Wallis rank sum test	0	2.0436106512987143e-5	0	0	0	0.0013137497044063164	0.5811942113772969
Enterobacteriaceae Unclassified	3.7546035542106595	0.5852595229436113	5	Kruskal-Wallis rank sum test	2.98878057752437e-4	6.539554084155887e-4	4.598123965422108e-4	3.9084053706087916e-4	5.254998817625266e-4	0.03244961769883602	0.5852595229436113
Acidaminococcus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Acinetobacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Actinomycetales Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Adhaeribacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Alphaproteobacteria Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Anaerococcus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Aquabacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Bacillales Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Bacilli Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Brachybacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Bradyrhizobium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Brevibacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Brevundimonas	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Burkholderia	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Candidatus Saccharibacteria Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Catabacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Chitinophagaceae Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Chryseobacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Cloacibacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Cytophagales Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Dactylosporangium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Dietzia	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Diplorickettsia	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Enhydrobacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Escherichia/Shigella	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Facklamia	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Fusobacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Gammaproteobacteria Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Geobacillus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Geodermatophilus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Gordonibacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Gp2 Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Gp6 Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Hydrogenoanaerobacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Jeotgalicoccus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Kytococcus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Labilithrix	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Lactobacillales Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Listeria	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Megasphaera	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Micrococcaceae Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Micrococcus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Micromonosporaceae Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Mucilaginibacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Neorhizobium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Nocardiopsis	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Odoribacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Paracoccus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Paraprevotella	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Pectinatus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Pediococcus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Pedobacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Phascolarctobacterium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Planomicrobium	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Prevotellaceae Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Pseudomonas	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Rhodococcus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Roseomonas	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Saccharibacillus	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Sphingomonadales Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Sphingomonas	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Staphylococcaceae Unclassified	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Stenotrophomonas	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Subdoligranulum	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Terrisporobacter	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
Veillonella	NaN	NaN	5	Kruskal-Wallis rank sum test	0	0	0	0	0	0	NaN
